id,anger,anticipation,disgust,fear,joy,sadness,surprise,trust,text,dataset,primary_anger,secondary_anger,primary_disgust,secondary_disgust,primary_fear,secondary_fear,primary_joy,secondary_joy,primary_sadness,secondary_sadness,primary_surprise,secondary_surprise
1218,False,True,False,False,True,False,False,False,@foxtrotjames I can kind of see myself doing what she's doing #Femalepower #yolo #SemST,train,False,False,False,False,False,False,True,True,False,False,False,False
1220,False,False,False,False,True,False,False,False,"Eating a bagel by myself rocking out to ""Man! I Feel Like a Woman!"" #ponytail #freedom #SemST",train,False,False,False,False,False,False,True,True,False,False,False,False
1221,True,False,False,False,False,False,False,False,"Well maybe if more men learned to take ""no"" as an answer, women wouldn't have to say as much #fnm231 #SemST",train,True,True,False,False,False,False,False,False,False,False,False,False
1232,False,False,False,False,True,False,False,False,I nailed another black feminist. I banged her so hard that she shit. My wife ended up cleaning up the shit too. #BaltimoreRiots #SemST,train,False,False,False,False,False,False,True,True,False,False,False,False
1234,True,False,False,False,False,False,False,False,RT @PatsyMaureen: Females turn into man hating feminists because no man fancy's they're dyke lesbian ass's. #SemST,train,True,True,False,False,False,False,False,False,False,False,False,False
1240,False,False,False,False,True,False,False,False,"Thanks for all the laughs tonight, @amyschumer! And the social commentary wasn't bad either ;) #equalpay #girlyoudontneedmakeup #SemST",train,False,False,False,False,False,False,True,True,False,False,False,False
1243,False,False,False,False,True,False,False,False,What a wonderful interview with @blakelively in @StylistMagazine. Very refreshing feminist views #SemST,train,False,False,False,False,False,False,True,True,False,False,False,False
1247,False,False,False,False,True,False,False,False,@UKIP Also a policy on removing feminists. In their entirety. Thanks for your help with this #VoteUKIP #SemST,train,False,False,False,False,False,False,True,True,False,False,False,False
1249,True,False,False,False,False,False,False,False,"those who resist against feminism before us 2016 election, should not be killed. they should be raped to death ... #USElections #SemST",train,True,True,False,False,False,False,False,False,False,False,False,False
1252,True,False,False,False,False,False,False,False,"@Agratha Feminist logic:  ""Be awesome or you're a piece of shit"".  Nice.  You should learn what patriarchy means, dumb shit.  #SemST",train,True,True,False,False,False,False,False,False,False,False,False,False
1253,False,False,False,False,True,False,False,False,I wonder when my feminism top is gonna arrive.. I need a bit of happiness with the stress of studying #collegelife #SemST,train,False,False,False,False,False,False,True,True,False,False,False,False
1264,False,True,False,False,False,False,False,False,@ProteinWorld Don't worry about all these feminists. Any press is good press. I will be ordering products. soon. #SemST,train,False,False,False,False,False,False,False,True,False,False,False,False
1268,True,False,False,False,False,False,False,False,@thomas_RAL: Most feminists don't know what they are fighting for?! Most ego maniac's who want they're 15 minutes of fame. #c4news #SemST,train,True,True,False,False,False,False,False,False,False,False,False,False
1269,True,False,False,False,False,False,False,False,Upload sexually provocative pics up for all to see. But if someone you aren't attracted to looks it's harassment? Right #SemST,train,True,True,False,False,False,False,False,False,False,False,False,False
1271,True,False,False,False,False,False,False,False,"All men accused of rape should be immediately castrated, no questions asked. #RapeCulture #HeForShe #SemST",train,True,True,False,False,False,False,False,False,False,False,False,False
1276,False,False,False,False,True,False,False,False,"Wanna hear the two funniest words in the English language right now?  Feminist fellowship.   Geddit? Fell, ow, ship?   #SemST",train,False,False,False,False,False,False,True,True,False,False,False,False
1282,True,False,False,False,False,False,False,False,@UN_Women @WomenUndrSiege @OSCE_RFoM It should be considered a hate crime if someone makes a threat against a woman. #SemST,train,True,True,False,False,False,False,False,False,False,False,False,False
1283,True,False,False,False,False,False,False,False,Women who falsely accuse men of rape DO NOT care about exploting the suffering of real rape victims.  #GamerGate #SemST,train,True,True,False,False,False,False,False,False,False,False,False,False
1289,True,False,False,False,False,False,False,False,"@toasterhead: @blueeyedgagal @soxmom47 @Babbsgirl2 Mind your own business, cunt.     Did the batteries in your BOB die? #SemST",train,True,True,False,False,False,False,False,False,False,False,False,False
1290,True,False,False,False,False,False,False,False,Women should come with a money-back guarantee. If this doesn't work out because you're a dumb bitch I should get my money back. #SemST,train,True,True,False,False,False,False,False,False,False,False,False,False
1292,False,False,False,False,False,True,False,False,It's frustrating & awful that the only voices getting access to a wider audience are the voices of hate. #ConfederateFlag #race #SemST,train,False,False,False,False,False,False,False,False,True,True,False,False
1295,False,True,False,False,False,False,False,False,"@jordanelliott_ Slut is a word made to degrade women, we shouldn't degrade anyone - it's their body's they can do what they like #SemST",train,False,False,False,False,False,False,False,True,False,False,False,False
1296,False,False,False,False,True,False,False,False,"@luisaomielan amazing show in Leicester tonight, best comedy show I've ever seen, incredible! #upgradeyourself #SemST",train,False,False,False,False,False,False,True,True,False,False,False,False
1301,True,False,False,False,False,False,False,False,"If the confederate flag offends you, good. Stop making things #politicallycorrect #SemST",train,True,True,False,False,False,False,False,False,False,False,False,False
1309,True,False,False,False,False,False,False,False,@equalforwomen why r u on twitter get back in the kitchen #feminist #feminazi #powertowomen #Equality #SemST,train,True,True,False,False,False,False,False,False,False,False,False,False
1310,False,True,False,False,False,False,False,False,"Everfetching: i wanna chat with a feminist, or a feminazi at the the moment. just to hear sides ya know?  #feminist #feminazi #SemST",train,False,False,False,False,False,False,False,True,False,False,False,False
1311,False,False,False,False,True,False,False,False,"RT @LZats: Do you know what women should stop wearing after age 30? Nothing. Women can wear whatever they want, no matter how old. #SemST",train,False,False,False,False,False,False,True,True,False,False,False,False
1312,True,False,False,False,False,False,False,False,"DEAR FEMINISTS  The problem with abortion is not "" too many rapes"" it is too much fucking WITHOUT condoms   #GamerGate #SemST",train,True,True,False,False,False,False,False,False,False,False,False,False
1313,True,False,False,False,False,False,False,False,Multiple abortions means Feminists are not using the contraceptives THEY THEMSELVES demanded.  #GamerGate #SemST,train,True,True,False,False,False,False,False,False,False,False,False,False
1320,False,False,False,False,False,False,True,False,@THOSEGOODVlBES wtf what about single fathers #SemST,train,False,False,False,False,False,False,False,False,False,False,True,True
1325,True,False,False,False,False,False,False,False,"Anti-#gamergate people who say GG is about ""Zoe Quinn"" are defending domestic abuse.   #NotYourShield #WomenAgainstFeminis... #SemST",train,True,True,False,False,False,False,False,False,False,False,False,False
1326,False,False,False,False,True,False,False,False,I'm glad I was able to raise my kids n a time when my educated mothering decisions for my family were not vilified. #nonvaxxerhere #SemST,train,False,False,False,False,False,False,True,True,False,False,False,False
1328,True,False,False,False,False,False,False,False,Feminists spread misandry. Always try two  create gender conflicts.   #FeminismIsCruelty #dontmancriminate #SemST,train,True,True,False,False,False,False,False,False,False,False,False,False
